filename,final_value,folder,col
format_1_7796_093_2_29_dl.png,21.3,7796,2
format_1_6447_070_1_20_dl.png,33.2,6447,1
format_1_6771_088_1_29_dl.png,36,6771,1
format_1_7012_173_2_11_dl.png,7,7012,2
format_1_7796_059_1_14_dl.png,28.3,7796,1
format_1_6366_147_2_12_dl.png,20.3,6366,2
format_1_6118_019_8_19_dl.png,1,6118,8
format_1_6416_042_2_4_dl.png,20.4,6416,2
format_1_7786_089_2_18_dl.png,18.3,7786,2
format_1_6428_011_2_18_dl.png,20.8,6428,2
format_1_7796_045_8_27_dl.png,0.2,7796,8
format_1_6610_029_8_30_dl.png,21.8,6610,8
format_1_6751_127_2_24_dl.png,12.4,6751,2
format_1_7718_146_1_30_dl.png,35.4,7718,1
format_1_6883_040_8_27_dl.png,0.6,6883,8
format_1_6898_025_1_20_dl.png,28.6,6898,1
format_1_7769_082_1_22_dl.png,28.6,7769,1
format_1_6374_022_8_2_dl.png,9.2,6374,8
format_1_7294_166_1_12_dl.png,33.5,7294,1
format_1_7766_002_1_16_dl.png,28.7,7766,1
format_1_6416_056_2_10_dl.png,20.6,6416,2
format_1_7028_012_2_18_dl.png,14.7,7028,2
format_1_6883_031_1_2_dl.png,29.3,6883,1
format_1_7769_071_2_3_dl.png,19.4,7769,2
format_1_7766_002_1_14_dl.png,29.8,7766,1
format_1_6844_011_1_25_dl.png,26.2,6844,1
format_1_6425_093_2_12_dl.png,21.6,6425,2
format_1_7766_003_1_2_dl.png,31.2,7766,1
format_1_6844_008_8_8_dl.png,1.3,6844,8
format_1_6771_091_2_22_dl.png,19,6771,2
format_1_6771_067_2_4_dl.png,20,6771,2
format_1_6120_007_2_28_dl.png,24.3,6120,2
format_1_6374_087_1_12_dl.png,31.5,6374,1
format_1_6637_064_8_26_dl.png,18.6,6637,8
format_1_6883_026_2_25_dl.png,16.7,6883,2
format_1_6814_083_2_25_dl.png,16.8,6814,2
format_1_6322_022_8_20_dl.png,0,6322,8
format_1_6416_031_1_29_dl.png,32.2,6416,1
format_1_7718_066_8_5_dl.png,0,7718,8
format_1_6415_031_8_11_dl.png,8,6415,8
format_1_6844_063_8_15_dl.png,20,6844,8
format_1_7917_057_8_26_dl.png,22,7917,8
format_1_6554_078_1_17_dl.png,29.2,6554,1
format_1_7294_133_1_4_dl.png,30.7,7294,1
format_1_6350_050_1_27_dl.png,32.9,6350,1
format_1_6771_084_1_4_dl.png,30,6771,1
format_1_6322_028_1_25_dl.png,30,6322,1
format_1_7769_057_8_8_dl.png,0.6,7769,8
format_1_7718_154_1_30_dl.png,34.4,7718,1
format_1_6814_062_2_15_dl.png,18.3,6814,2
format_1_6366_194_2_29_dl.png,22.8,6366,2
format_1_7786_068_1_15_dl.png,31.9,7786,1
format_1_6993_080_1_12_dl.png,28.7,6993,1
format_1_6502_069_1_27_dl.png,31.9,6502,1
format_1_6428_107_2_5_dl.png,21.2,6428,2
format_1_6366_151_8_26_dl.png,0,6366,8
format_1_6317_077_2_9_dl.png,17.8,6317,2
format_1_6319_100_1_1_dl.png,33.6,6319,1
format_1_6771_091_2_27_dl.png,19.5,6771,2
format_1_6443_084_2_3_dl.png,21,6443,2
format_1_6350_025_1_23_dl.png,33.3,6350,1
format_1_6637_061_2_15_dl.png,21.4,6637,2
format_1_6814_059_8_5_dl.png,2.4,6814,8
format_1_7012_172_1_16_dl.png,24.4,7012,1
format_1_6554_025_1_4_dl.png,32.8,6554,1
format_1_6502_028_8_11_dl.png,0,6502,8
format_1_6814_068_8_1_dl.png,10.9,6814,8
format_1_6447_018_2_24_dl.png,20.5,6447,2
format_1_7718_180_2_1_dl.png,17.6,7718,2
format_1_7718_084_1_8_dl.png,33,7718,1
format_1_6554_072_1_27_dl.png,30,6554,1
format_1_6610_026_1_22_dl.png,28.5,6610,1
format_1_6665_058_2_18_dl.png,20.7,6665,2
format_1_6428_024_2_24_dl.png,18.5,6428,2
format_1_7715_142_8_19_dl.png,8.9,7715,8
format_1_6416_041_2_10_dl.png,19.8,6416,2
format_1_6665_099_8_23_dl.png,0,6665,8
format_1_6443_006_1_22_dl.png,25.1,6443,1
format_1_7012_146_1_17_dl.png,25.3,7012,1
format_1_6577_004_2_21_dl.png,21.6,6577,2
format_1_7718_080_8_7_dl.png,14.4,7718,8
format_1_6665_078_1_9_dl.png,26.8,6665,1
format_1_6502_026_8_6_dl.png,17.8,6502,8
format_1_6120_079_1_10_dl.png,29.9,6120,1
format_1_6665_101_2_17_dl.png,20,6665,2
format_1_6443_028_1_13_dl.png,30,6443,1
format_1_7786_071_1_2_dl.png,31.8,7786,1
format_1_7796_099_2_29_dl.png,18.6,7796,2
format_1_6415_057_2_29_dl.png,20.3,6415,2
format_1_6730_094_2_19_dl.png,19.5,6730,2
format_1_6415_034_8_11_dl.png,10.2,6415,8
format_1_6730_092_1_20_dl.png,30.3,6730,1
format_1_7715_220_2_3_dl.png,18.3,7715,2
format_1_6374_088_8_10_dl.png,0.4,6374,8
format_1_6730_036_2_8_dl.png,19.3,6730,2
format_1_6637_101_2_23_dl.png,20.4,6637,2
format_1_6120_063_8_10_dl.png,13.3,6120,8
format_1_7294_112_1_20_dl.png,32,7294,1
format_1_7917_061_2_12_dl.png,11,7917,2
format_1_7786_068_1_5_dl.png,25.7,7786,1
format_1_7796_046_1_4_dl.png,28.6,7796,1
format_1_6736_037_2_21_dl.png,21.1,6736,2
format_1_6118_006_1_16_dl.png,27.9,6118,1
format_1_6844_010_2_29_dl.png,17.7,6844,2
format_1_6443_073_1_20_dl.png,28.6,6443,1
format_1_7715_182_1_24_dl.png,30.7,7715,1
format_1_6416_104_2_31_dl.png,20,6416,2
format_1_6844_066_1_6_dl.png,29.7,6844,1
format_1_6366_193_1_4_dl.png,32.2,6366,1
format_1_6425_039_1_20_dl.png,32.2,6425,1
format_1_6118_040_8_5_dl.png,0.6,6118,8
format_1_7718_113_1_28_dl.png,32.4,7718,1
format_1_7851_092_2_31_dl.png,14.3,7851,2
format_1_6322_084_8_4_dl.png,6.2,6322,8
format_1_6771_052_1_10_dl.png,37,6771,1
format_1_6736_060_8_19_dl.png,1.1,6736,8
format_1_7718_084_2_3_dl.png,16.8,7718,2
format_1_6883_061_2_9_dl.png,16.9,6883,2
format_1_6736_044_1_25_dl.png,32.5,6736,1
format_1_6425_035_2_3_dl.png,19.9,6425,2
format_1_6993_041_8_25_dl.png,3,6993,8
format_1_6322_021_2_19_dl.png,15.5,6322,2
format_1_6993_087_1_5_dl.png,30.9,6993,1
format_1_6428_007_1_23_dl.png,33.8,6428,1
format_1_6350_067_1_14_dl.png,23.5,6350,1
format_1_6577_106_2_11_dl.png,19.8,6577,2
format_1_6118_110_2_11_dl.png,22.2,6118,2
format_1_7786_072_1_11_dl.png,31.6,7786,1
format_1_6844_011_2_21_dl.png,17.4,6844,2
format_1_6460_014_2_13_dl.png,20.8,6460,2
format_1_7766_049_2_21_dl.png,20,7766,2
format_1_6814_106_1_7_dl.png,26.5,6814,1
format_1_6577_021_1_19_dl.png,31.3,6577,1
format_1_6428_106_2_5_dl.png,20.2,6428,2
format_1_6898_084_2_3_dl.png,17.4,6898,2
format_1_6425_074_2_29_dl.png,21.6,6425,2
format_1_6120_081_8_10_dl.png,5.6,6120,8
format_1_6374_068_8_22_dl.png,10.4,6374,8
format_1_7786_101_1_6_dl.png,26.9,7786,1
format_1_7766_054_1_25_dl.png,31.7,7766,1
format_1_7012_137_2_4_dl.png,8.8,7012,2
format_1_6425_053_2_1_dl.png,23.4,6425,2
format_1_6730_017_1_5_dl.png,31.6,6730,1
format_1_6993_096_1_14_dl.png,32,6993,1
format_1_7796_076_2_26_dl.png,20.7,7796,2
format_1_6751_132_2_3_dl.png,18,6751,2
format_1_6425_022_1_23_dl.png,30.5,6425,1
format_1_6898_003_8_13_dl.png,7.2,6898,8
format_1_6502_037_2_26_dl.png,19,6502,2
format_1_6415_056_2_3_dl.png,20.7,6415,2
format_1_6447_006_8_25_dl.png,0.1,6447,8
format_1_6428_074_2_11_dl.png,19.2,6428,2
format_1_7718_156_8_11_dl.png,15,7718,8
format_1_6898_041_2_2_dl.png,14.8,6898,2
format_1_7028_057_2_24_dl.png,12.9,7028,2
format_1_6771_094_1_1_dl.png,30,6771,1
format_1_6610_017_8_28_dl.png,10.5,6610,8
format_1_7028_016_8_19_dl.png,0.1,7028,8
format_1_6460_071_2_20_dl.png,21.8,6460,2
format_1_6317_055_1_10_dl.png,29.5,6317,1
format_1_6577_031_1_1_dl.png,27,6577,1
format_1_6443_009_1_6_dl.png,31.7,6443,1
format_1_6319_099_8_24_dl.png,0,6319,8
format_1_7851_024_2_19_dl.png,14.4,7851,2
format_1_6447_024_2_17_dl.png,19.1,6447,2
format_1_6637_062_1_15_dl.png,32.1,6637,1
format_1_6883_028_2_4_dl.png,16,6883,2
format_1_7769_011_2_17_dl.png,19.2,7769,2
format_1_6322_070_8_29_dl.png,0,6322,8
format_1_6554_061_8_27_dl.png,0,6554,8
format_1_7718_112_2_22_dl.png,21.3,7718,2
format_1_6751_039_1_8_dl.png,33.4,6751,1
format_1_6350_099_2_8_dl.png,20.7,6350,2
format_1_7769_019_2_27_dl.png,18.5,7769,2
format_1_6350_053_1_22_dl.png,28.1,6350,1
format_1_7718_143_2_12_dl.png,19.1,7718,2
format_1_7851_057_1_11_dl.png,25.2,7851,1
format_1_7715_161_2_25_dl.png,20.4,7715,2
format_1_6610_053_1_6_dl.png,26.4,6610,1
format_1_7917_016_8_11_dl.png,1.2,7917,8
format_1_6317_064_2_30_dl.png,16.5,6317,2
format_1_6447_009_8_6_dl.png,1.8,6447,8
format_1_6665_102_2_28_dl.png,20.3,6665,2
format_1_6751_053_2_2_dl.png,19.7,6751,2
format_1_6425_078_1_25_dl.png,32.7,6425,1
format_1_6366_188_1_13_dl.png,33,6366,1
format_1_6425_084_2_14_dl.png,20,6425,2
format_1_6554_107_2_19_dl.png,20.8,6554,2
format_1_6425_051_2_20_dl.png,20.4,6425,2
format_1_7718_086_8_3_dl.png,33.4,7718,8
format_1_6120_107_1_26_dl.png,25.3,6120,1
format_1_6502_073_8_13_dl.png,4.2,6502,8
format_1_7765_176_2_23_dl.png,20.9,7765,2
format_1_6447_039_1_1_dl.png,30.6,6447,1
format_1_7766_059_2_13_dl.png,20.8,7766,2
format_1_7718_149_2_27_dl.png,20.8,7718,2
format_1_7718_171_8_21_dl.png,0.2,7718,8
format_1_6554_051_8_14_dl.png,6.9,6554,8
format_1_6425_012_8_16_dl.png,16.1,6425,8
format_1_6428_026_2_29_dl.png,19.1,6428,2
format_1_6898_079_8_26_dl.png,0.4,6898,8
format_1_6447_055_1_8_dl.png,25,6447,1
format_1_7766_007_1_30_dl.png,32.6,7766,1
format_1_7851_007_2_16_dl.png,10.8,7851,2
format_1_6883_053_8_6_dl.png,18.1,6883,8
format_1_6844_024_1_31_dl.png,26.8,6844,1
format_1_6736_078_1_3_dl.png,34.6,6736,1
format_1_6814_079_1_11_dl.png,31.7,6814,1
format_1_6416_016_8_22_dl.png,10.2,6416,8
format_1_6374_071_2_16_dl.png,21.3,6374,2
format_1_6350_027_1_1_dl.png,26.5,6350,1
format_1_6447_080_1_7_dl.png,24,6447,1
format_1_6993_088_8_11_dl.png,11.5,6993,8
format_1_6416_110_1_28_dl.png,35.6,6416,1
format_1_6898_013_8_17_dl.png,0,6898,8
format_1_7786_092_2_2_dl.png,18.7,7786,2
format_1_7786_047_2_25_dl.png,14,7786,2
format_1_6898_107_1_21_dl.png,26.6,6898,1
format_1_7917_047_8_27_dl.png,4,7917,8
format_1_6844_022_8_7_dl.png,33.7,6844,8
format_1_6415_037_1_3_dl.png,30.8,6415,1
format_1_7796_064_2_15_dl.png,20.9,7796,2
format_1_6366_218_2_11_dl.png,21.2,6366,2
format_1_6554_068_2_16_dl.png,20,6554,2
format_1_6502_037_8_16_dl.png,0,6502,8
format_1_6730_060_1_27_dl.png,29.1,6730,1
format_1_6366_181_1_14_dl.png,32.4,6366,1
format_1_6322_032_8_8_dl.png,0,6322,8
format_1_6416_124_2_17_dl.png,22.1,6416,2
format_1_6415_089_2_22_dl.png,21.8,6415,2
format_1_7796_064_2_16_dl.png,18.3,7796,2
format_1_6730_048_2_8_dl.png,22.2,6730,2
format_1_6350_051_1_23_dl.png,31,6350,1
format_1_6993_075_1_12_dl.png,28.8,6993,1
format_1_7718_115_1_9_dl.png,33.4,7718,1
format_1_6665_039_1_4_dl.png,25.7,6665,1
format_1_6350_066_2_23_dl.png,19.6,6350,2
format_1_7012_213_2_23_dl.png,7.7,7012,2
format_1_6118_063_2_24_dl.png,21.6,6118,2
format_1_7796_060_1_5_dl.png,31.2,7796,1
format_1_7012_138_8_25_dl.png,11.5,7012,8
format_1_6665_065_8_23_dl.png,0.1,6665,8
format_1_6447_016_1_3_dl.png,31.7,6447,1
format_1_6425_037_8_10_dl.png,0.4,6425,8
format_1_7294_101_2_1_dl.png,19.7,7294,2
format_1_6118_056_2_31_dl.png,18.1,6118,2
format_1_6374_072_1_19_dl.png,28.3,6374,1
format_1_6374_042_1_24_dl.png,34.8,6374,1
format_1_6554_056_1_6_dl.png,29.2,6554,1
format_1_6577_055_1_27_dl.png,31.2,6577,1
format_1_6502_043_2_13_dl.png,15,6502,2
format_1_6844_001_2_16_dl.png,17.4,6844,2
format_1_6118_004_2_19_dl.png,22.1,6118,2
format_1_6415_035_8_17_dl.png,2.6,6415,8
format_1_6118_054_2_3_dl.png,21.3,6118,2
format_1_6554_062_2_22_dl.png,19.8,6554,2
format_1_7769_052_2_8_dl.png,17.1,7769,2
format_1_6993_098_1_27_dl.png,31.1,6993,1
format_1_7766_076_2_27_dl.png,21.7,7766,2
format_1_6502_028_2_30_dl.png,19,6502,2
format_1_6637_075_2_2_dl.png,19.4,6637,2
format_1_7028_064_1_1_dl.png,26.3,7028,1
format_1_6366_190_8_28_dl.png,0,6366,8
format_1_7786_031_1_23_dl.png,26.3,7786,1
format_1_7028_042_1_7_dl.png,22.9,7028,1
format_1_7715_144_8_25_dl.png,0.1,7715,8
format_1_6366_144_2_11_dl.png,23.3,6366,2
format_1_7786_015_2_13_dl.png,18.7,7786,2
format_1_6554_042_2_10_dl.png,12.6,6554,2
format_1_6637_040_2_12_dl.png,19.7,6637,2
format_1_7766_023_8_15_dl.png,0.8,7766,8
format_1_6428_093_2_26_dl.png,19,6428,2
format_1_6610_020_8_19_dl.png,14,6610,8
format_1_6425_080_2_31_dl.png,19.7,6425,2
format_1_6322_072_8_1_dl.png,0,6322,8
format_1_6665_107_8_2_dl.png,0,6665,8
format_1_6443_029_8_28_dl.png,26.2,6443,8
format_1_6366_138_2_4_dl.png,19.4,6366,2
format_1_6730_034_2_26_dl.png,20.9,6730,2
format_1_6350_028_1_20_dl.png,32.2,6350,1
format_1_7715_188_1_13_dl.png,28.3,7715,1
format_1_7294_152_2_12_dl.png,18.5,7294,2
format_1_6366_157_1_8_dl.png,33.9,6366,1
format_1_6502_078_2_4_dl.png,21.1,6502,2
format_1_6751_079_2_21_dl.png,13.1,6751,2
format_1_6415_031_1_17_dl.png,28.5,6415,1
format_1_6416_097_2_21_dl.png,18.5,6416,2
format_1_6460_073_1_12_dl.png,32,6460,1
format_1_7796_036_1_25_dl.png,29.3,7796,1
format_1_7796_043_2_10_dl.png,18,7796,2
format_1_6814_045_1_12_dl.png,25.7,6814,1
format_1_6428_056_1_25_dl.png,27.3,6428,1
format_1_6610_017_8_11_dl.png,21.4,6610,8
format_1_7718_127_1_19_dl.png,31.3,7718,1
format_1_7851_019_8_6_dl.png,2.5,7851,8
format_1_6460_061_1_29_dl.png,34.1,6460,1
format_1_6844_037_2_1_dl.png,17.2,6844,2
format_1_7715_177_2_18_dl.png,19.8,7715,2
format_1_6610_107_1_26_dl.png,31.5,6610,1
format_1_6428_092_2_5_dl.png,18.9,6428,2
format_1_7917_063_8_4_dl.png,9.4,7917,8
format_1_6350_055_2_22_dl.png,19.6,6350,2
format_1_7294_172_1_18_dl.png,34.5,7294,1
format_1_6447_063_1_24_dl.png,27.2,6447,1
format_1_7917_086_8_6_dl.png,13.5,7917,8
format_1_6447_068_2_6_dl.png,19,6447,2
format_1_6814_060_2_20_dl.png,18.2,6814,2
format_1_6730_076_2_23_dl.png,13.2,6730,2
format_1_7796_092_2_24_dl.png,18.5,7796,2
format_1_6425_015_8_13_dl.png,5.5,6425,8
format_1_7012_160_1_21_dl.png,25.7,7012,1
format_1_6425_051_8_21_dl.png,49,6425,8
format_1_6428_059_8_21_dl.png,3.4,6428,8
format_1_6844_021_1_11_dl.png,32.3,6844,1
format_1_6730_071_2_16_dl.png,19.9,6730,2
format_1_6771_068_8_19_dl.png,2.2,6771,8
format_1_6118_077_2_27_dl.png,23.4,6118,2
format_1_6428_045_2_5_dl.png,21.3,6428,2
format_1_6415_035_1_12_dl.png,28.8,6415,1
format_1_6898_075_1_2_dl.png,23.5,6898,1
format_1_6350_090_2_29_dl.png,21,6350,2
format_1_6425_022_1_30_dl.png,30.5,6425,1
format_1_7766_096_8_2_dl.png,35.5,7766,8
format_1_6319_033_1_4_dl.png,27.7,6319,1
format_1_7028_011_1_2_dl.png,23.8,7028,1
format_1_7851_036_2_2_dl.png,13.7,7851,2
format_1_6374_050_1_18_dl.png,29.2,6374,1
format_1_6751_131_8_19_dl.png,33.8,6751,8
format_1_6322_088_1_13_dl.png,31.5,6322,1
format_1_6374_026_2_17_dl.png,23.3,6374,2
format_1_7766_023_2_26_dl.png,21.1,7766,2
format_1_7766_070_1_2_dl.png,29.9,7766,1
format_1_6322_101_2_25_dl.png,20.9,6322,2
format_1_6374_071_2_11_dl.png,19.2,6374,2
format_1_6317_070_2_16_dl.png,12.6,6317,2
format_1_6751_120_1_13_dl.png,27.7,6751,1
format_1_7796_079_2_4_dl.png,18.5,7796,2
format_1_7851_083_1_10_dl.png,21.9,7851,1
format_1_6374_116_8_5_dl.png,0,6374,8
format_1_6577_098_2_15_dl.png,14.2,6577,2
format_1_7796_015_2_13_dl.png,16.8,7796,2
format_1_7012_139_1_31_dl.png,26.3,7012,1
format_1_7917_034_1_27_dl.png,25.5,7917,1
format_1_6322_075_1_7_dl.png,31.7,6322,1
format_1_6665_034_8_6_dl.png,0,6665,8
format_1_6665_082_2_9_dl.png,22.1,6665,2
format_1_7769_096_1_10_dl.png,30.2,7769,1
format_1_6993_043_1_26_dl.png,29,6993,1
format_1_6577_026_8_13_dl.png,3.2,6577,8
format_1_6319_029_1_17_dl.png,32.1,6319,1
format_1_6322_103_2_9_dl.png,20.9,6322,2
format_1_7012_172_1_13_dl.png,25.5,7012,1
format_1_6350_029_1_16_dl.png,30.4,6350,1
format_1_6317_057_2_8_dl.png,15.8,6317,2
format_1_7294_105_2_19_dl.png,16.2,7294,2
format_1_7917_025_2_7_dl.png,8.5,7917,2
format_1_7718_134_1_21_dl.png,26.6,7718,1
format_1_6415_084_2_18_dl.png,21.1,6415,2
format_1_6374_024_8_30_dl.png,42.6,6374,8
format_1_6898_022_1_23_dl.png,26,6898,1
format_1_6883_007_1_8_dl.png,32.3,6883,1
format_1_6751_054_1_25_dl.png,36.8,6751,1
format_1_6319_029_8_2_dl.png,0,6319,8
format_1_7718_158_8_19_dl.png,120,7718,8
format_1_6736_046_2_22_dl.png,20.1,6736,2
format_1_6428_096_2_9_dl.png,21.5,6428,2
format_1_6322_080_2_6_dl.png,17.4,6322,2
format_1_6771_061_1_25_dl.png,36,6771,1
format_1_6374_092_2_1_dl.png,22.5,6374,2
format_1_6317_016_2_13_dl.png,15.8,6317,2
format_1_6554_031_2_13_dl.png,20.1,6554,2
format_1_6374_081_1_1_dl.png,29.1,6374,1
format_1_7715_165_1_15_dl.png,30.8,7715,1
format_1_6443_023_1_20_dl.png,32.8,6443,1
format_1_6118_071_2_3_dl.png,23,6118,2
format_1_6751_100_1_25_dl.png,31.5,6751,1
format_1_6317_060_1_19_dl.png,29.4,6317,1
format_1_7766_014_1_16_dl.png,31.4,7766,1
format_1_6751_117_1_16_dl.png,32.1,6751,1
format_1_7917_061_8_7_dl.png,11.2,7917,8
format_1_7786_096_1_12_dl.png,33,7786,1
format_1_7718_066_2_27_dl.png,21.4,7718,2
format_1_7718_189_2_31_dl.png,20.6,7718,2
format_1_6322_095_8_3_dl.png,3.4,6322,8
format_1_6993_038_1_18_dl.png,25,6993,1
format_1_7718_056_1_7_dl.png,30.9,7718,1
format_1_7718_104_8_27_dl.png,1.7,7718,8
format_1_6120_056_1_16_dl.png,29.7,6120,1
format_1_6425_053_1_31_dl.png,28,6425,1
format_1_7851_095_1_27_dl.png,22.4,7851,1
format_1_6610_009_2_13_dl.png,20.4,6610,2
format_1_7715_152_8_13_dl.png,0,7715,8
format_1_6883_059_1_25_dl.png,29.4,6883,1
format_1_6319_059_8_3_dl.png,3.4,6319,8
format_1_6502_008_1_12_dl.png,25.5,6502,1
format_1_6374_013_2_2_dl.png,22.7,6374,2
format_1_6319_081_2_6_dl.png,20.5,6319,2
format_1_6322_038_2_11_dl.png,20.4,6322,2
format_1_6751_069_1_28_dl.png,34,6751,1
format_1_7012_131_1_22_dl.png,26.3,7012,1
format_1_6554_093_8_27_dl.png,0.7,6554,8
format_1_6118_080_2_1_dl.png,18.3,6118,2
format_1_7917_042_2_10_dl.png,1.5,7917,2
format_1_6610_006_1_14_dl.png,30.5,6610,1
format_1_7766_042_1_31_dl.png,31.9,7766,1
format_1_6415_049_1_24_dl.png,28.9,6415,1
format_1_6993_070_1_21_dl.png,29.7,6993,1
format_1_6443_005_2_28_dl.png,19.4,6443,2
format_1_6366_217_1_9_dl.png,31.4,6366,1
format_1_6366_203_1_6_dl.png,32.3,6366,1
format_1_7917_068_2_15_dl.png,9.9,7917,2
format_1_6415_058_2_24_dl.png,21.3,6415,2
format_1_7715_160_1_11_dl.png,34,7715,1
format_1_6416_128_8_10_dl.png,3.1,6416,8
format_1_6416_048_1_16_dl.png,32.6,6416,1
format_1_6610_026_1_17_dl.png,33,6610,1
format_1_6428_111_2_30_dl.png,19,6428,2
format_1_7718_124_2_3_dl.png,19.7,7718,2
format_1_6771_031_1_21_dl.png,33,6771,1
format_1_6447_004_2_31_dl.png,19.4,6447,2
format_1_6898_037_2_27_dl.png,16.2,6898,2
format_1_7715_196_8_30_dl.png,2.3,7715,8
format_1_7796_101_2_8_dl.png,18.7,7796,2
format_1_6736_096_2_12_dl.png,19.1,6736,2
format_1_6730_062_1_2_dl.png,32.2,6730,1
format_1_6366_156_8_27_dl.png,0,6366,8
format_1_7718_153_2_17_dl.png,19.5,7718,2
format_1_6736_057_2_28_dl.png,20.6,6736,2
format_1_6883_040_2_5_dl.png,19.8,6883,2
format_1_6554_087_2_20_dl.png,21.2,6554,2
format_1_7294_145_8_26_dl.png,0.4,7294,8
format_1_6993_027_8_26_dl.png,37,6993,8
format_1_7012_169_1_5_dl.png,23.4,7012,1
format_1_6898_045_8_4_dl.png,24.9,6898,8
format_1_7012_191_1_23_dl.png,24.6,7012,1
format_1_6577_107_2_15_dl.png,19.8,6577,2
format_1_7769_092_1_2_dl.png,31,7769,1
format_1_7765_221_2_18_dl.png,20.5,7765,2
format_1_7715_222_1_6_dl.png,32,7715,1
format_1_6665_109_2_6_dl.png,20.3,6665,2
format_1_6554_047_2_28_dl.png,19.3,6554,2
format_1_6322_104_1_6_dl.png,30.5,6322,1
format_1_6118_075_1_1_dl.png,33.9,6118,1
format_1_6428_077_1_5_dl.png,29.7,6428,1
format_1_7796_063_1_28_dl.png,28.8,7796,1
format_1_7786_069_1_4_dl.png,27.1,7786,1
format_1_6898_032_8_30_dl.png,6.3,6898,8
format_1_6317_007_1_30_dl.png,26.3,6317,1
format_1_7769_056_1_16_dl.png,29.1,7769,1
format_1_7766_055_2_16_dl.png,13.4,7766,2
format_1_6443_067_8_25_dl.png,0.6,6443,8
format_1_6415_011_1_11_dl.png,26.5,6415,1
format_1_6425_065_1_4_dl.png,32.4,6425,1
format_1_7769_050_2_15_dl.png,19.8,7769,2
format_1_6322_078_2_29_dl.png,20.3,6322,2
format_1_6416_066_2_13_dl.png,20.7,6416,2
format_1_6118_045_2_10_dl.png,17.7,6118,2
format_1_6844_028_2_1_dl.png,17.3,6844,2
format_1_7769_005_2_8_dl.png,16.7,7769,2
format_1_7796_068_1_12_dl.png,31,7796,1
format_1_6447_056_1_9_dl.png,33.2,6447,1
format_1_7796_026_1_28_dl.png,29.1,7796,1
format_1_6993_101_2_19_dl.png,15,6993,2
format_1_6502_025_1_5_dl.png,29,6502,1
format_1_6416_094_2_19_dl.png,19,6416,2
format_1_6416_122_8_2_dl.png,1.9,6416,8
format_1_6317_050_8_9_dl.png,14.6,6317,8
format_1_6118_072_2_21_dl.png,24.1,6118,2
format_1_6120_105_8_10_dl.png,0.2,6120,8
format_1_6366_173_2_17_dl.png,22.2,6366,2
format_1_6460_093_2_9_dl.png,19,6460,2
format_1_7796_061_8_17_dl.png,1.5,7796,8
format_1_6898_005_8_9_dl.png,5,6898,8
format_1_6883_075_1_27_dl.png,27.9,6883,1
format_1_6610_101_1_21_dl.png,27.1,6610,1
format_1_6443_012_2_7_dl.png,18.5,6443,2
format_1_7766_006_1_2_dl.png,33,7766,1
format_1_6366_131_1_5_dl.png,28.9,6366,1
format_1_6554_089_1_5_dl.png,33.1,6554,1
format_1_7786_059_1_14_dl.png,29.5,7786,1
format_1_6751_129_1_7_dl.png,30.8,6751,1
format_1_6374_099_1_15_dl.png,29,6374,1
format_1_6350_096_2_12_dl.png,20.6,6350,2
format_1_7012_138_8_27_dl.png,25.8,7012,8
format_1_6814_068_2_27_dl.png,19.3,6814,2
format_1_6319_103_8_16_dl.png,0,6319,8
format_1_6319_068_8_25_dl.png,0,6319,8
format_1_7718_160_2_13_dl.png,19.6,7718,2
format_1_7012_170_1_15_dl.png,20.7,7012,1
format_1_6350_041_2_1_dl.png,20.4,6350,2
format_1_7766_094_8_9_dl.png,0,7766,8
format_1_6993_096_8_6_dl.png,27.5,6993,8
format_1_7012_130_2_27_dl.png,13,7012,2
format_1_6118_110_1_23_dl.png,32.2,6118,1
format_1_6844_060_1_31_dl.png,26.9,6844,1
format_1_7786_055_8_20_dl.png,14.8,7786,8
format_1_6317_021_1_30_dl.png,32.5,6317,1
format_1_6120_089_2_16_dl.png,24.4,6120,2
format_1_7012_188_1_13_dl.png,23.6,7012,1
format_1_6118_039_2_19_dl.png,22.2,6118,2
format_1_6730_085_8_2_dl.png,21.9,6730,8
format_1_7715_168_2_24_dl.png,20.8,7715,2
format_1_6374_111_8_26_dl.png,32.4,6374,8
format_1_6415_034_1_1_dl.png,32.1,6415,1
format_1_6993_028_2_25_dl.png,16,6993,2
format_1_7796_100_2_15_dl.png,17.8,7796,2
format_1_7851_068_1_11_dl.png,24.3,7851,1
format_1_6554_055_8_8_dl.png,0,6554,8
format_1_6118_098_1_11_dl.png,31.3,6118,1
format_1_7718_148_1_4_dl.png,33,7718,1
format_1_6637_072_2_4_dl.png,20.8,6637,2
format_1_7765_167_2_8_dl.png,22.5,7765,2
format_1_6736_049_2_30_dl.png,19.6,6736,2
format_1_7766_069_2_13_dl.png,21.8,7766,2
format_1_6319_088_1_23_dl.png,31,6319,1
format_1_6751_058_2_16_dl.png,16.5,6751,2
format_1_6502_085_1_16_dl.png,29.3,6502,1
format_1_6118_060_8_20_dl.png,0.3,6118,8
format_1_6883_038_2_20_dl.png,15.9,6883,2
format_1_6425_081_1_26_dl.png,30.7,6425,1
format_1_7851_007_1_24_dl.png,25.5,7851,1
format_1_6883_043_2_12_dl.png,17.9,6883,2
format_1_7718_170_1_27_dl.png,34.6,7718,1
format_1_7765_194_8_10_dl.png,1,7765,8
format_1_6428_108_2_7_dl.png,19.8,6428,2
